longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,predicted_house_value
-118.36,33.93,40.0,1625.0,500.0,2036.0,476.0,2.6298,<1H OCEAN,167119.03
-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,<1H OCEAN,167589.81
-118.51,34.2,35.0,1614.0,308.0,850.0,330.0,4.1806,<1H OCEAN,233076.36
-118.56,34.18,36.0,1366.0,224.0,719.0,270.0,4.8264,<1H OCEAN,246141.1
-122.09,37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,NEAR BAY,515352.7
-119.01,36.05,27.0,1127.0,294.0,839.0,276.0,1.3807,INLAND,55996.934
-117.4,34.08,21.0,3622.0,667.0,2503.0,720.0,3.8531,INLAND,118905.24
-118.41,34.24,38.0,490.0,101.0,402.0,100.0,3.125,<1H OCEAN,200851.03
-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,<1H OCEAN,153743.28
-117.92,34.09,35.0,1810.0,318.0,1164.0,332.0,5.0123,<1H OCEAN,194562.23
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313,NEAR OCEAN,289013.03
-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,NEAR OCEAN,231467.31
-122.41,37.75,52.0,1678.0,386.0,1220.0,357.0,2.5809,NEAR BAY,230386.58
-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,NEAR BAY,379419.6
-118.24,33.93,37.0,1027.0,258.0,824.0,248.0,1.5132,<1H OCEAN,99454.71
-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,<1H OCEAN,159034.9
-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,2.9861,INLAND,109703.96
-121.07,39.15,15.0,6828.0,1319.0,3002.0,1318.0,2.4726,INLAND,143342.48
-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045,NEAR BAY,139693.47
-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,INLAND,168282.8
-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688,NEAR BAY,444949.75
-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,NEAR BAY,221523.48
-118.14,33.76,52.0,2677.0,642.0,1144.0,624.0,4.3889,NEAR OCEAN,406068.03
-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,<1H OCEAN,233376.73
-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,<1H OCEAN,218229.9
-117.7,33.57,4.0,3283.0,911.0,1512.0,782.0,3.3125,<1H OCEAN,205202.98
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,INLAND,101489.01
-121.82,37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,<1H OCEAN,258775.89
-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,INLAND,113836.38
-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.879,NEAR BAY,348785.94
-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,NEAR BAY,186775.14
-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,NEAR OCEAN,223841.1
-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,<1H OCEAN,242364.66
-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,<1H OCEAN,355977.62
-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048,INLAND,106655.016
-117.94,33.81,25.0,1731.0,482.0,1127.0,455.0,3.256,<1H OCEAN,194826.23
-118.18,33.92,32.0,2035.0,519.0,2282.0,480.0,3.2734,<1H OCEAN,158196.33
-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,INLAND,123173.914
-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298,INLAND,90575.875
-118.19,33.83,30.0,2246.0,552.0,1032.0,548.0,3.5871,NEAR OCEAN,280278.16
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,<1H OCEAN,232817.42
-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,<1H OCEAN,138812.45
-117.77,33.67,12.0,4329.0,1068.0,1913.0,978.0,4.5094,<1H OCEAN,222496.88
-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,<1H OCEAN,246333.11
-122.28,37.81,17.0,1237.0,462.0,762.0,439.0,0.9241,NEAR BAY,166388.95
-118.76,34.26,26.0,1750.0,284.0,962.0,278.0,4.5673,<1H OCEAN,222366.05
-117.94,33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528,<1H OCEAN,374467.6
-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,INLAND,122622.74
-119.31,36.34,14.0,2985.0,607.0,2250.0,607.0,2.1602,INLAND,60691.21
-117.11,32.73,27.0,3160.0,627.0,1628.0,612.0,3.8864,NEAR OCEAN,167804.69
-118.17,34.05,45.0,733.0,178.0,715.0,165.0,2.5962,<1H OCEAN,155677.94
-120.41,36.77,24.0,1335.0,312.0,1180.0,267.0,1.947,INLAND,51017.27
-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,INLAND,289545.25
-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,<1H OCEAN,201644.89
-118.19,33.8,41.0,2125.0,591.0,1604.0,555.0,2.9943,NEAR OCEAN,184792.88
-120.19,36.61,29.0,1479.0,338.0,1408.0,322.0,2.293,INLAND,57197.867
-122.42,37.74,52.0,1916.0,432.0,889.0,424.0,4.0391,NEAR BAY,346366.7
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,<1H OCEAN,502277.72
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,NEAR BAY,359408.28
-117.98,33.94,36.0,4297.0,717.0,2038.0,700.0,5.2851,<1H OCEAN,249243.75
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,NEAR BAY,245813.75
-118.06,34.12,34.0,2941.0,558.0,1660.0,576.0,4.5667,INLAND,271040.84
-122.08,37.04,34.0,2800.0,577.0,1353.0,512.0,4.1161,NEAR OCEAN,256977.1
-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965,<1H OCEAN,291798.3
-121.46,38.66,3.0,3438.0,603.0,1602.0,554.0,3.9914,INLAND,134646.4
-121.1,39.15,10.0,680.0,143.0,354.0,140.0,4.0333,INLAND,156036.67
-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,<1H OCEAN,289536.88
-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,<1H OCEAN,244655.16
-119.71,36.8,25.0,875.0,156.0,646.0,166.0,3.0,INLAND,75876.67
-121.92,37.31,13.0,6035.0,1551.0,2946.0,1481.0,4.0524,<1H OCEAN,246253.56
-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,INLAND,124262.04
-121.82,39.75,37.0,2236.0,372.0,974.0,379.0,3.2016,INLAND,96667.875
-118.37,34.08,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,<1H OCEAN,330741.94
-118.34,33.99,47.0,1107.0,199.0,437.0,178.0,3.7344,<1H OCEAN,210727.31
-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,INLAND,86203.72
-122.31,38.27,34.0,1748.0,284.0,783.0,303.0,4.3585,NEAR BAY,188445.36
-122.01,37.38,32.0,726.0,204.0,538.0,203.0,4.505,<1H OCEAN,237913.17
-118.34,34.16,44.0,1717.0,391.0,848.0,353.0,3.6111,<1H OCEAN,285825.6
-120.88,38.16,8.0,2029.0,387.0,1000.0,364.0,4.0109,INLAND,154437.14
-117.77,33.71,5.0,4050.0,584.0,1986.0,598.0,7.5847,<1H OCEAN,304415.47
-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,<1H OCEAN,207132.92
-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,<1H OCEAN,281958.38
-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,<1H OCEAN,459824.06
-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,NEAR BAY,219598.58
-122.3,37.97,34.0,2854.0,528.0,1211.0,452.0,3.5353,NEAR BAY,176951.16
-121.81,39.71,18.0,1222.0,250.0,708.0,281.0,2.0288,INLAND,79900.27
-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,<1H OCEAN,317974.12
-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,INLAND,144106.17
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,<1H OCEAN,276119.44
-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,<1H OCEAN,208108.56
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,INLAND,82106.27
-121.89,37.35,47.0,2879.0,631.0,2229.0,606.0,3.2599,<1H OCEAN,194393.61
-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1.223,<1H OCEAN,114160.71
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,NEAR BAY,459376.66
-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,INLAND,106062.984
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,INLAND,228385.4
-118.21,34.09,37.0,1822.0,498.0,1961.0,506.0,1.9881,<1H OCEAN,176434.4
-117.88,33.79,32.0,1484.0,295.0,928.0,295.0,5.1418,<1H OCEAN,216188.64
-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914,INLAND,74100.43
-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,INLAND,88583.33
-121.51,38.49,21.0,4426.0,790.0,1856.0,761.0,4.1,INLAND,175179.72
-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,INLAND,127069.3
-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091,NEAR OCEAN,326769.84
-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,<1H OCEAN,117873.234
-121.8,39.75,11.0,7212.0,1355.0,3264.0,1264.0,3.1125,INLAND,122926.44
-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,2.0729,INLAND,70293.53
-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,INLAND,124034.875
-121.75,37.68,35.0,1755.0,299.0,702.0,263.0,5.2443,INLAND,225176.05
-118.98,35.39,29.0,607.0,177.0,476.0,143.0,1.1875,INLAND,60601.5
-117.07,32.67,28.0,2758.0,623.0,2179.0,631.0,2.3814,NEAR OCEAN,118093.88
-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,<1H OCEAN,116067.414
-117.2,34.14,18.0,1920.0,333.0,890.0,323.0,5.159,INLAND,144009.67
-119.32,36.25,21.0,1231.0,,609.0,206.0,2.8365,INLAND,90668.44
-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,INLAND,100735.016
-114.56,33.69,17.0,720.0,174.0,333.0,117.0,1.6509,INLAND,64299.438
-118.36,34.05,48.0,1825.0,404.0,728.0,363.0,3.3824,<1H OCEAN,324591.2
-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,<1H OCEAN,223543.12
-118.18,33.83,44.0,1497.0,277.0,542.0,274.0,5.0052,NEAR OCEAN,305702.94
-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,<1H OCEAN,156358.23
-118.65,34.27,23.0,1724.0,265.0,934.0,306.0,6.0783,<1H OCEAN,262985.84
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,<1H OCEAN,505205.16
-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,INLAND,111837.055
-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,INLAND,154525.53
-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,<1H OCEAN,271306.06
-118.35,34.01,35.0,3776.0,,1583.0,749.0,3.5486,<1H OCEAN,262548.06
-117.13,32.71,44.0,1697.0,413.0,1396.0,363.0,1.5474,NEAR OCEAN,92860.96
-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,<1H OCEAN,156842.33
-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,<1H OCEAN,287481.1
-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,<1H OCEAN,249457.11
-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,<1H OCEAN,159771.08
-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675,<1H OCEAN,162260.33
-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,INLAND,199045.2
-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,INLAND,175763.81
-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,<1H OCEAN,100969.87
-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,<1H OCEAN,155702.89
-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,INLAND,74678.57
-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,INLAND,103702.445
-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,<1H OCEAN,292517.12
-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,INLAND,225830.16
-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,NEAR BAY,342379.34
-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,<1H OCEAN,243581.67
-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,INLAND,109130.836
-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,INLAND,219322.36
-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,<1H OCEAN,165787.77
-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,<1H OCEAN,306190.66
-118.27,34.05,47.0,661.0,359.0,1406.0,307.0,1.3169,<1H OCEAN,216272.89
-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,NEAR BAY,361369.75
-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,INLAND,176221.78
-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,NEAR OCEAN,347319.62
-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,<1H OCEAN,315898.75
-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,INLAND,171296.77
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,NEAR OCEAN,482381.9
-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,INLAND,130834.82
-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,<1H OCEAN,103562.84
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,NEAR OCEAN,183679.48
-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,NEAR BAY,350156.3
-121.63,39.75,37.0,1296.0,296.0,569.0,257.0,1.8616,INLAND,82078.97
-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,NEAR OCEAN,145214.52
-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,INLAND,181105.83
-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,INLAND,159084.8
-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,<1H OCEAN,232225.89
-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,<1H OCEAN,220924.36
-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452,NEAR OCEAN,285827.7
-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,<1H OCEAN,141502.88
-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,<1H OCEAN,274476.22
-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,<1H OCEAN,211914.89
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,<1H OCEAN,214701.64
-122.13,37.68,44.0,2147.0,399.0,1175.0,401.0,4.1974,NEAR BAY,199121.77
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,NEAR BAY,285196.16
-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,INLAND,105783.9
-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,INLAND,114257.055
-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,<1H OCEAN,201977.1
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,<1H OCEAN,188977.81
-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,<1H OCEAN,206086.72
-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,NEAR BAY,298300.03
-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,NEAR OCEAN,234708.73
-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,<1H OCEAN,173343.17
-118.34,34.0,49.0,2465.0,372.0,1018.0,359.0,4.0,<1H OCEAN,245905.97
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,NEAR OCEAN,129958.48
-117.99,33.74,26.0,4065.0,741.0,1960.0,739.0,4.506,<1H OCEAN,222716.61
-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,INLAND,140571.38
-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,INLAND,108169.53
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,NEAR OCEAN,210697.81
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,NEAR OCEAN,193950.89
-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,NEAR BAY,257185.62
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,NEAR OCEAN,476921.66
-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,NEAR OCEAN,353217.38
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,INLAND,73062.95
-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,NEAR OCEAN,382041.9
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,NEAR BAY,140211.53
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,INLAND,176492.28
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,INLAND,150566.31
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,NEAR BAY,330947.97
-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,<1H OCEAN,95258.83
-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,<1H OCEAN,224434.89
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,<1H OCEAN,177121.4
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,<1H OCEAN,327553.3
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,<1H OCEAN,289237.56
-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,INLAND,358148.28
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,INLAND,101693.53
-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,<1H OCEAN,295415.22
-118.16,34.06,27.0,1675.0,274.0,785.0,275.0,5.828,<1H OCEAN,297674.47
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,INLAND,183072.92
-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,<1H OCEAN,154871.81
-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,INLAND,67712.54
-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,INLAND,177442.25
-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,<1H OCEAN,400761.78
-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,NEAR OCEAN,183077.05
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,INLAND,143320.5
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,<1H OCEAN,267568.9
-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,<1H OCEAN,124861.875
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,NEAR BAY,157192.19
-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,NEAR OCEAN,216560.05
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,<1H OCEAN,249200.98
-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,INLAND,212026.3
-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,INLAND,90260.8
-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,INLAND,165982.31
-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,<1H OCEAN,186778.83
-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,<1H OCEAN,234038.81
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,NEAR BAY,260681.45
-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,<1H OCEAN,223042.98
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,INLAND,91088.7
-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,NEAR OCEAN,174477.34
-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,INLAND,104655.84
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,<1H OCEAN,176143.92
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,<1H OCEAN,318974.53
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,<1H OCEAN,337355.06
-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,<1H OCEAN,143513.6
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,<1H OCEAN,133714.05
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,INLAND,56161.957
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,NEAR BAY,114011.41
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,INLAND,97024.66
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,INLAND,97043.83
-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,<1H OCEAN,251523.28
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,NEAR OCEAN,128503.86
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,INLAND,104282.234
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,<1H OCEAN,204641.55
-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,<1H OCEAN,188586.86
-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,INLAND,99867.484
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,<1H OCEAN,159120.77
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,NEAR OCEAN,152574.83
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,NEAR OCEAN,218832.58
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,INLAND,280319.72
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,<1H OCEAN,351821.72
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,INLAND,74393.4
-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,<1H OCEAN,179933.28
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,<1H OCEAN,340473.1
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,INLAND,123431.3
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,INLAND,59165.77
-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,NEAR OCEAN,309481.2
-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,NEAR OCEAN,199203.55
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,INLAND,166710.4
-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,<1H OCEAN,189182.95
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,INLAND,57677.18
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,INLAND,94311.61
-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,INLAND,128611.88
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,NEAR BAY,372896.94
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,<1H OCEAN,117088.24
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,INLAND,134176.72
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,NEAR BAY,156832.8
-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,<1H OCEAN,174580.53
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,NEAR BAY,166858.88
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,<1H OCEAN,223905.84
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,<1H OCEAN,110888.01
-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,2.9844,INLAND,95948.91
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,<1H OCEAN,306224.94
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,<1H OCEAN,177500.22
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,<1H OCEAN,421534.94
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,<1H OCEAN,268583.84
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,NEAR BAY,262333.5
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,INLAND,119178.914
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,<1H OCEAN,201358.11
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,NEAR BAY,204400.12
-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,INLAND,55829.055
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,<1H OCEAN,244295.81
-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,NEAR OCEAN,274284.88
-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,NEAR OCEAN,505946.47
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,INLAND,171591.97
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,NEAR BAY,271403.34
-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,<1H OCEAN,245174.42
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,<1H OCEAN,280176.56
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,INLAND,74885.64
-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,INLAND,77327.91
-122.4,38.53,24.0,1741.0,289.0,564.0,231.0,3.6118,INLAND,175379.31
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,INLAND,111292.42
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,INLAND,129395.945
-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,NEAR OCEAN,163198.17
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,NEAR OCEAN,134488.86
-118.32,33.35,27.0,1675.0,521.0,744.0,331.0,2.1579,ISLAND,323655.75
